;A11;A12;A13;A14;A4;A5;A5bis;A8_1_slice;A8_2_slice;A8_3_slice;A8_4_slice;B1_1_slice;B1_2_slice;B2_1_slice;B2_2_slice;B3;B4;B6;C1_1_slice;C1_2_slice;C1_3_slice;C1_4_slice;C1_5_slice;C1_6_slice;C1_7_slice;C1_8_slice;C1_9_slice;cluster
3066;1;0;1;0;1;4.0;0.0;2;3;1;0;4;3;4;4;4;3;4;4;3;5;5;4;5;5;4;4;1
3067;1;0;1;0;1;2.0;0.0;6;4;1;0;3;3;3;3;1;1;3;4;4;4;5;5;5;5;4;5;0
3068;1;0;1;0;1;2.0;0.0;5;3;6;2;4;4;4;4;4;4;4;5;5;5;5;5;5;5;5;5;1
3069;0;1;1;0;2;0.0;1.0;2;2;1;1;1;3;1;4;3;4;4;4;4;5;5;5;5;5;5;5;4
3070;1;0;0;0;1;1.0;0.0;1;3;0;1;3;3;2;4;4;3;3;5;5;5;5;5;5;5;4;5;1
3071;1;0;0;0;1;3.0;0.0;1;1;0;0;4;4;4;4;3;3;4;5;5;5;5;5;5;5;5;5;1
3072;1;0;1;0;1;4.0;0.0;15;18;8;5;4;4;2;2;1;1;2;3;2;5;5;3;5;2;4;2;0
3073;1;0;0;0;1;1.0;0.0;1;2;1;1;4;4;4;4;3;4;3;4;4;5;4;4;5;5;5;4;1
3074;1;1;1;0;1;4.0;0.0;3;3;0;0;4;4;4;3;3;2;4;5;3;5;5;5;5;5;4;5;1
3075;1;0;0;0;1;1.0;0.0;3;2;1;1;4;4;4;4;2;3;2;5;3;3;5;3;5;5;5;5;1
3076;0;0;1;0;3;0.0;2.0;4;4;6;2;4;4;4;4;3;4;1;5;5;5;5;5;5;5;5;5;4
3077;1;0;0;0;1;5.0;0.0;5;20;3;1;4;4;3;3;3;1;4;5;5;5;5;5;5;5;5;5;1
3078;1;0;1;0;1;2.0;0.0;1;4;1;1;3;3;3;3;4;4;2;3;4;5;4;3;5;3;3;4;0
3079;0;0;1;0;3;0.0;3.0;5;9;5;2;4;4;4;4;4;4;4;5;5;5;5;5;5;5;5;5;4
3080;1;0;1;0;3;0.0;4.0;2;8;2;0;4;2;4;3;3;2;4;4;4;4;4;4;4;4;4;4;4
3081;1;0;0;0;1;3.0;0.0;3;3;1;1;2;2;3;3;3;4;3;5;5;5;5;5;5;5;5;4;1
3082;1;0;1;0;1;4.0;0.0;1;4;2;0;4;3;3;3;4;2;4;5;5;5;5;5;5;5;5;5;1
3083;1;0;1;0;1;2.0;0.0;2;2;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3
3084;0;0;1;0;3;0.0;1.0;1;1;1;1;4;4;4;4;4;4;4;5;5;5;5;5;5;5;5;5;4
3085;0;1;0;0;2;0.0;1.0;2;2;1;1;4;4;4;4;4;4;4;3;3;3;3;5;3;3;3;3;4
3086;1;0;0;0;1;2.0;0.0;0;0;0;5;4;4;4;4;4;4;4;5;5;5;5;5;5;5;5;5;1
3087;1;0;0;0;1;2.0;0.0;1;1;1;0;3;3;4;4;4;4;4;5;5;5;5;5;5;5;5;5;1
3088;1;0;1;0;1;4.0;0.0;10;15;5;0;2;3;3;3;4;4;3;4;4;4;5;5;5;4;4;4;0
3089;1;0;0;0;1;2.0;0.0;1;2;1;0;1;3;2;3;4;4;3;2;2;4;4;3;3;3;3;3;0
3090;0;0;1;0;3;0.0;3.0;1;1;0;0;3;3;2;3;4;4;4;4;5;5;4;4;3;3;5;5;4
3091;1;0;1;0;3;0.0;3.0;1;1;1;0;3;3;3;3;3;3;4;4;5;5;5;5;5;5;5;4;4
3092;0;1;0;0;2;0.0;1.0;1;2;2;0;4;4;3;4;3;3;4;5;4;5;5;5;5;5;5;5;4
3093;1;1;1;0;1;3.0;0.0;15;30;10;5;3;2;2;2;3;3;2;3;2;3;4;4;5;3;3;3;0
3094;1;0;0;0;1;1.0;0.0;10;10;10;2;4;4;4;4;3;3;3;4;3;4;5;5;5;4;4;5;1
3095;1;0;1;0;1;2.0;0.0;4;5;2;0;4;4;4;4;4;4;4;5;5;5;5;5;5;5;5;5;1
3096;1;0;0;0;1;3.0;0.0;4;10;0;0;4;4;4;4;4;4;3;5;5;5;5;4;5;5;5;5;1
3097;1;0;1;0;1;4.0;0.0;20;15;20;10;4;4;3;3;3;2;2;4;4;5;4;4;5;5;5;4;2
3098;1;0;0;0;1;2.0;0.0;3;3;2;0;4;3;4;4;4;3;4;4;4;5;5;4;5;4;4;4;1
3099;1;0;0;0;1;5.0;0.0;2;3;2;2;4;4;4;4;3;1;4;5;5;5;5;4;5;5;5;5;1
3100;1;0;1;0;3;0.0;3.0;30;20;10;0;4;4;3;2;2;3;2;3;3;2;3;3;3;3;3;3;3
3101;1;0;1;0;1;3.0;0.0;2;3;2;1;2;2;2;2;3;2;2;2;2;2;2;3;1;2;3;2;3
3102;1;0;1;0;3;0.0;4.0;2;4;2;2;2;3;2;3;2;2;4;5;5;5;5;5;5;5;5;5;4
3103;0;1;0;0;2;0.0;1.0;1;0;0;0;4;4;4;4;4;4;4;5;5;5;5;5;5;5;5;5;4
3104;1;0;0;0;1;1.0;0.0;7;7;2;3;1;1;1;1;2;1;4;3;5;5;5;5;5;5;5;3;0
3105;1;0;0;0;1;2.0;0.0;30;10;10;0;1;1;2;2;3;2;3;1;3;2;3;2;3;2;3;3;3
3106;1;0;1;0;1;3.0;0.0;7;7;3;1;4;4;4;3;2;2;3;4;4;4;5;5;5;3;4;3;0
3107;1;0;0;0;1;3.0;0.0;10;7;10;5;3;3;2;2;1;1;3;4;4;4;5;4;4;4;4;4;0
3108;1;0;1;0;1;1.0;0.0;5;10;5;2;2;2;4;4;3;3;4;5;5;5;5;5;5;5;5;5;1
3109;1;0;1;0;1;2.0;0.0;2;1;1;1;2;2;2;2;3;2;3;3;3;3;3;2;3;3;3;3;3
3110;1;1;0;0;1;2.0;0.0;2;2;0;0;4;4;4;4;4;4;4;4;5;5;5;5;5;5;5;5;1
3111;1;1;1;0;1;3.0;0.0;15;15;10;2;3;3;3;3;3;1;3;5;5;5;5;5;5;5;5;5;2
3112;1;0;0;0;1;1.0;0.0;3;0;5;0;2;2;2;2;3;2;2;4;4;4;3;3;3;4;4;5;0
3113;1;0;0;0;1;2.0;0.0;4;7;4;1;4;4;4;4;3;2;4;4;4;4;4;4;4;4;4;4;0
3114;1;0;1;0;1;2.0;0.0;10;5;10;5;3;3;3;2;3;3;3;3;3;5;5;5;5;5;3;4;0
3115;1;0;1;0;1;1.0;0.0;10;10;6;0;4;3;4;3;4;1;3;4;4;5;4;5;5;4;5;4;1
3116;0;1;0;0;2;0.0;2.0;1;1;0;0;4;4;4;4;3;4;4;5;5;5;5;5;5;5;5;5;4
3117;0;1;0;0;2;0.0;1.0;1;1;1;0;4;4;4;4;4;4;3;4;4;5;5;5;5;5;4;4;4
3118;0;1;0;0;2;0.0;1.0;0;0;2;0;4;4;4;4;4;4;4;5;5;5;5;5;5;5;5;5;4
3119;1;1;1;0;1;2.0;0.0;20;20;15;0;4;4;4;4;3;3;2;3;3;4;3;3;5;4;3;4;2
3120;1;0;1;0;1;1.0;0.0;10;10;5;5;4;4;4;4;4;4;3;5;5;5;5;5;5;5;4;5;1
3121;1;0;0;0;1;1.0;0.0;2;4;2;1;4;3;2;2;2;2;2;2;2;4;3;4;5;5;3;4;0
3122;0;1;0;0;2;0.0;1.0;1;1;1;0;4;4;4;4;4;4;4;5;5;5;5;5;5;5;5;5;4
3123;0;1;0;0;2;0.0;1.0;0;0;0;0;4;4;4;4;4;4;4;5;5;5;5;5;5;5;5;5;4
3124;1;0;0;0;1;3.0;0.0;1;2;0;0;4;4;4;4;4;3;3;4;5;5;5;5;5;5;4;5;1
3125;1;1;0;0;2;0.0;2.0;4;4;3;1;4;4;4;4;4;4;4;4;4;5;5;5;5;4;5;5;4
3126;1;0;0;0;1;4.0;0.0;10;10;1;0;4;4;4;4;4;4;4;4;4;5;5;5;5;5;4;4;1
3127;1;0;0;0;1;2.0;0.0;5;4;1;1;4;3;3;4;3;4;4;5;5;5;5;5;5;5;5;5;1
3128;1;0;0;0;1;1.0;0.0;2;2;0;0;3;3;4;4;3;4;3;3;3;5;5;4;5;5;3;4;0
3129;0;1;0;0;2;0.0;2.0;0;3;5;5;4;4;3;4;4;4;4;5;4;4;5;5;4;4;5;5;4
3130;0;0;1;0;3;0.0;1.0;1;2;1;0;4;4;4;4;4;4;3;5;5;5;5;5;5;5;5;5;4
3131;0;1;0;0;2;0.0;3.0;3;3;2;2;2;3;2;3;2;2;3;4;2;3;3;4;3;4;4;3;3
3132;1;0;1;0;3;0.0;1.0;7;6;5;4;1;2;2;2;3;2;3;4;3;5;5;3;5;5;4;5;0
3133;0;0;1;0;3;0.0;2.0;1;1;1;1;3;4;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4
3134;0;1;1;0;3;0.0;2.0;2;2;0;0;3;3;3;3;4;4;3;3;3;3;3;4;3;3;3;3;3
3135;1;1;1;0;1;5.0;0.0;6;5;3;1;4;4;3;3;3;2;3;4;3;5;5;5;5;4;3;4;0
3136;0;0;1;0;3;0.0;4.0;1;0;0;0;1;4;1;4;3;4;4;4;4;4;4;5;4;5;4;4;4
3137;1;0;1;0;1;5.0;0.0;8;8;8;2;3;3;3;3;3;2;3;4;3;5;5;5;5;5;4;5;0
3138;1;0;0;0;1;3.0;0.0;5;10;4;2;4;3;4;3;3;3;1;4;4;4;5;5;4;4;4;4;0
3139;1;0;0;0;1;1.0;0.0;2;4;2;1;4;4;4;4;3;3;4;5;5;5;5;5;5;5;5;5;1
3140;0;1;1;0;2;0.0;1.0;1;1;1;0;4;4;4;4;4;4;3;5;5;5;5;5;5;5;5;5;4
3141;0;0;1;0;3;0.0;3.0;1;2;0;0;4;4;4;4;4;4;4;5;5;5;5;5;5;5;5;5;4
3142;1;0;1;0;1;1.0;0.0;0;2;0;0;4;4;4;4;4;4;4;4;4;5;5;5;5;5;4;5;1
3143;0;1;0;0;2;0.0;1.0;1;0;0;1;4;4;4;4;4;4;4;5;5;5;5;5;5;5;5;5;4
3144;0;0;1;0;3;0.0;2.0;0;0;0;0;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
3145;1;0;0;0;1;1.0;0.0;1;10;5;1;1;2;2;3;2;2;2;3;2;4;4;3;2;2;3;3;3
3146;1;0;0;0;1;1.0;0.0;2;2;2;1;4;4;4;4;3;3;4;5;5;5;5;5;5;5;5;5;1
3147;0;0;1;0;3;0.0;4.0;1;3;1;1;4;4;4;4;4;4;4;3;5;5;5;5;5;5;4;5;4
3148;0;0;1;0;3;0.0;3.0;1;1;1;1;3;4;4;4;4;4;3;4;4;5;5;5;5;4;4;4;4
3149;1;1;1;0;1;2.0;0.0;6;4;4;1;3;3;3;3;3;3;3;4;4;4;4;5;5;4;4;4;0
3150;1;0;0;0;1;4.0;0.0;8;6;6;1;4;4;3;3;2;1;2;5;4;5;5;5;5;5;5;5;1
3151;1;0;0;0;1;1.0;0.0;1;1;1;0;4;4;3;3;3;4;4;4;5;5;5;5;5;5;5;4;1
3152;1;0;0;0;1;2.0;0.0;5;7;1;0;4;4;3;4;2;3;4;4;5;5;5;2;2;4;5;5;1
3153;0;0;1;0;3;0.0;2.0;1;1;1;1;4;4;4;4;4;4;4;5;5;5;5;5;5;5;5;5;4
3154;1;0;1;0;1;3.0;0.0;2;3;2;1;3;3;3;3;3;2;4;4;4;4;5;5;5;4;4;5;0
3155;1;0;0;0;1;2.0;0.0;1;0;0;0;4;4;3;4;4;4;4;5;5;5;5;5;5;5;5;5;1
3156;1;0;1;0;1;2.0;0.0;2;4;2;0;1;2;3;3;3;3;3;5;5;5;5;5;5;5;5;5;1
3157;1;0;0;0;1;3.0;0.0;30;30;20;10;4;4;4;4;3;1;2;4;4;5;5;5;5;5;5;4;2
3158;0;1;0;0;2;0.0;1.0;2;2;2;1;4;4;4;4;4;4;4;5;5;5;5;5;5;5;5;5;4
3159;1;0;0;0;1;1.0;0.0;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;1;2;1;1;1;3
3160;1;0;1;0;3;0.0;4.0;6;4;3;1;3;3;3;3;3;1;3;4;4;3;5;3;5;3;4;4;0
3161;1;0;0;0;1;1.0;0.0;1;1;1;0;3;3;4;4;4;4;3;5;5;5;5;5;5;5;5;5;1
3162;1;0;0;0;1;3.0;0.0;4;3;1;0;3;3;3;3;3;1;2;3;3;5;5;5;5;5;3;3;0
3163;1;0;0;0;1;2.0;0.0;1;2;1;0;3;3;4;4;3;4;4;5;5;5;5;5;5;5;5;5;1
3164;1;0;1;0;1;3.0;0.0;2;3;2;0;4;4;4;4;4;4;4;4;4;5;5;5;5;5;5;5;1
3165;1;0;1;0;1;1.0;0.0;10;20;5;2;3;3;3;3;3;1;2;3;3;4;4;4;5;5;4;4;0
3166;1;0;0;0;1;2.0;0.0;5;5;3;1;3;3;3;3;4;4;4;5;5;5;5;5;5;5;5;5;1
3167;1;0;0;0;1;2.0;0.0;10;15;10;1;4;3;4;3;3;2;2;5;5;5;5;5;5;5;5;5;1
3168;1;0;1;0;1;2.0;0.0;2;2;1;0;4;3;3;3;4;3;4;3;3;5;5;5;5;3;3;3;0
3169;0;1;1;0;2;0.0;2.0;1;1;1;0;2;3;3;4;3;3;4;4;4;5;4;5;5;5;4;4;4
3170;1;1;1;0;1;2.0;0.0;10;8;5;3;4;4;4;4;4;3;4;5;4;5;5;5;5;5;4;5;1
3171;1;0;0;0;1;1.0;0.0;5;4;5;1;3;4;4;4;3;4;1;4;4;3;5;4;3;3;4;3;0
3172;1;0;0;0;1;3.0;0.0;3;1;3;0;4;4;3;3;4;4;2;5;5;5;5;5;5;5;5;5;1
3173;1;0;0;0;1;3.0;0.0;18;6;6;2;1;2;3;3;3;3;4;5;5;5;5;5;5;5;5;5;1
3174;1;0;0;0;1;3.0;0.0;8;15;8;3;4;4;4;4;3;3;4;4;4;2;5;5;5;5;4;4;1
3175;0;1;0;0;2;0.0;1.0;1;1;0;0;4;4;4;4;4;4;4;5;5;5;5;5;5;5;5;5;4
3176;1;1;0;0;2;0.0;2.0;2;4;2;1;3;3;1;3;3;1;1;3;3;4;5;4;5;4;4;3;0
3177;0;1;0;0;2;0.0;2.0;1;1;0;0;3;3;3;3;4;4;3;3;5;4;5;5;4;5;5;5;4
3178;0;1;0;0;2;0.0;1.0;1;1;1;1;3;3;3;3;2;2;1;3;3;2;2;3;2;3;3;3;3
3179;1;0;0;0;1;2.0;0.0;10;5;3;1;3;3;3;3;3;4;3;4;4;4;5;5;5;5;4;4;0
3180;1;0;0;0;1;3.0;0.0;4;3;1;0;4;4;4;4;3;2;3;4;4;5;4;3;5;5;5;4;1
3181;1;0;1;0;1;1.0;0.0;3;4;3;1;4;4;4;3;2;2;4;4;5;5;5;5;5;5;4;5;1
3182;1;0;0;0;1;1.0;0.0;2;2;1;0;3;2;3;3;3;2;4;3;4;4;4;3;4;4;4;4;0
3183;1;0;0;0;1;5.0;0.0;4;3;2;0;3;2;3;3;3;3;4;4;3;4;4;3;5;4;4;4;0
3184;0;1;0;0;2;0.0;1.0;1;2;1;1;3;4;3;4;3;4;1;3;3;5;4;4;5;5;4;4;4
3185;0;0;1;0;3;0.0;2.0;15;15;10;10;3;3;3;3;3;3;3;3;4;4;4;4;4;4;4;3;2
3186;1;0;1;0;3;0.0;1.0;2;4;4;1;4;4;4;4;3;3;3;5;5;5;4;5;4;5;5;5;4
3187;1;0;1;0;1;4.0;0.0;4;1;1;0;4;4;4;3;4;1;3;5;3;5;5;5;5;5;3;5;1
3188;1;0;1;0;1;1.0;0.0;5;8;3;1;4;4;4;3;4;3;4;5;5;5;5;5;5;5;5;5;1
3189;1;0;1;0;1;3.0;0.0;20;10;20;2;4;4;3;4;2;1;1;4;4;4;5;5;5;4;4;5;2
3190;0;1;0;0;2;0.0;2.0;5;4;5;1;3;2;2;3;3;2;2;3;2;4;3;2;3;3;4;3;3
3191;1;0;1;0;1;3.0;0.0;10;8;4;2;4;4;2;3;4;1;4;5;4;5;5;5;5;5;5;5;1
3192;1;0;1;0;1;3.0;0.0;10;10;8;1;4;3;3;3;4;3;4;4;4;5;5;5;5;5;5;5;1
3193;1;0;0;0;1;1.0;0.0;8;8;3;3;3;3;2;2;2;1;3;4;3;4;4;4;5;4;4;5;0
3194;1;0;0;0;1;5.0;0.0;1;1;0;0;4;4;4;4;4;4;4;4;4;5;4;5;5;5;4;5;1
3195;1;0;0;0;1;1.0;0.0;12;9;9;1;3;3;3;3;1;1;4;5;5;5;5;5;5;5;5;5;1
3196;1;0;1;0;1;1.0;0.0;3;2;2;1;4;4;4;4;4;4;4;4;4;5;5;5;5;5;4;4;1
3197;1;0;1;0;1;3.0;0.0;7;7;4;1;4;4;3;4;3;1;3;4;4;4;5;5;5;4;5;5;1
3198;1;0;0;0;1;4.0;0.0;3;3;0;0;4;4;4;4;4;4;4;5;5;5;5;5;5;5;5;5;1
3199;1;0;1;0;1;4.0;0.0;10;25;15;5;4;4;4;4;2;1;3;4;4;5;5;5;5;5;4;5;2
3200;1;0;0;0;1;5.0;0.0;14;50;10;2;4;4;4;4;3;3;2;3;2;5;2;5;5;3;3;2;2
3201;1;0;1;0;1;5.0;0.0;8;8;5;2;4;4;4;4;3;3;4;4;4;5;5;3;5;5;4;4;1
3202;0;1;0;0;2;0.0;1.0;1;1;1;1;3;3;3;3;3;3;3;4;4;5;4;4;5;5;4;4;4
3203;1;0;0;0;1;1.0;0.0;2;2;1;1;3;3;4;4;4;4;4;2;2;5;4;4;5;5;4;4;0
3204;1;0;0;0;1;3.0;0.0;3;3;3;1;4;3;4;4;3;2;4;4;3;5;5;3;4;5;4;5;1
3205;1;0;0;0;1;1.0;0.0;3;4;2;1;4;4;2;2;2;2;2;3;3;4;4;4;4;4;3;3;0
3206;1;0;1;0;1;2.0;0.0;2;2;2;1;4;4;3;3;1;1;3;4;4;5;4;4;5;5;4;5;0
3207;0;0;1;0;3;0.0;1.0;10;9;16;9;4;4;4;4;3;3;4;5;5;5;5;5;5;5;5;5;4
3208;1;0;1;0;1;4.0;0.0;1;5;3;1;2;3;4;4;2;2;2;3;3;4;5;3;4;5;4;3;0
3209;0;1;0;0;2;0.0;2.0;1;1;1;0;4;4;4;4;3;3;2;4;5;4;5;5;5;5;5;5;4
3210;1;0;1;0;1;5.0;0.0;2;2;1;0;4;2;3;2;4;3;4;4;3;4;5;5;5;4;5;4;0
3211;1;0;0;0;1;2.0;0.0;15;20;10;4;4;4;3;3;2;1;3;5;5;5;5;5;5;5;5;5;2
3212;1;0;1;0;1;3.0;0.0;3;2;3;1;4;4;3;3;3;2;2;4;4;4;5;4;5;5;4;3;0
3213;0;0;1;0;3;0.0;2.0;0;2;0;0;3;3;2;2;4;4;4;5;5;5;5;5;5;5;5;5;4
3214;1;0;0;0;1;1.0;0.0;1;1;1;0;3;3;3;4;4;4;4;5;5;5;5;5;5;5;5;5;1
3215;1;0;0;0;1;2.0;0.0;3;1;2;0;4;4;3;3;4;3;2;4;4;5;5;5;5;5;4;5;1
3216;0;1;0;0;2;0.0;1.0;0;0;0;0;4;4;4;4;4;4;4;5;4;5;5;5;5;5;5;5;4
3217;1;0;0;0;1;1.0;0.0;6;5;3;2;4;4;3;3;3;1;2;5;5;5;5;5;5;5;5;3;1
3218;1;0;0;0;1;2.0;0.0;35;40;35;1;4;4;3;4;3;1;4;4;5;5;5;5;5;5;5;5;2
3219;1;0;0;0;1;2.0;0.0;3;5;3;2;4;3;4;4;4;4;4;5;5;5;5;5;5;5;5;5;1
3220;1;0;1;0;1;2.0;0.0;5;10;2;0;3;3;2;2;3;1;3;4;4;4;3;4;4;4;4;4;0
3221;0;1;0;0;2;0.0;1.0;3;3;2;1;4;4;4;4;3;4;3;5;5;5;5;5;5;5;5;5;4
3222;1;0;0;0;1;3.0;0.0;3;2;3;1;1;2;3;3;4;4;4;3;5;4;3;5;5;5;4;4;0
3223;0;0;1;0;3;0.0;1.0;1;1;30;10;3;4;4;4;4;4;3;5;5;5;5;5;5;5;5;5;4
3224;1;0;0;0;1;3.0;0.0;1;1;1;0;3;4;4;4;4;4;4;5;5;5;5;5;5;5;5;5;1
3225;0;0;1;0;3;0.0;2.0;1;3;1;0;4;4;4;4;4;4;3;4;3;5;4;5;5;3;3;4;4
3226;1;0;0;0;1;3.0;0.0;1;1;1;0;4;4;4;4;4;3;3;5;5;5;5;5;5;5;5;5;1
3227;1;0;0;0;1;4.0;0.0;10;30;10;0;2;3;4;3;2;2;1;2;2;2;1;1;2;2;1;1;3
3228;1;0;1;0;1;1.0;0.0;7;7;5;1;4;4;4;4;2;2;4;4;4;5;5;4;5;4;4;3;0
3229;0;1;0;0;2;0.0;2.0;1;1;1;0;3;4;3;4;3;3;4;4;4;4;4;3;4;4;4;4;4
3230;0;1;0;0;2;0.0;1.0;0;0;0;0;4;4;4;4;4;4;4;4;3;5;5;5;5;5;5;5;4
3231;1;0;0;0;1;2.0;0.0;1;5;5;1;4;4;4;4;4;4;4;5;5;5;5;5;5;5;5;5;1
3232;1;1;0;0;1;2.0;0.0;0;1;0;0;4;4;4;4;4;4;4;5;5;5;5;5;5;5;5;5;1
3233;0;1;0;0;2;0.0;1.0;4;5;3;0;3;4;4;4;4;4;4;5;5;5;5;5;5;5;5;5;4
3234;1;0;1;0;1;3.0;0.0;2;2;1;1;2;2;3;3;2;2;3;3;3;5;4;1;4;4;3;4;0
3235;1;1;1;0;1;2.0;0.0;1;0;1;0;4;1;4;1;4;4;4;4;5;4;5;5;5;5;5;5;1
3236;1;1;0;0;1;1.0;0.0;3;2;1;1;4;4;4;3;2;2;2;4;5;5;5;5;5;5;5;5;1
3237;0;1;0;0;2;0.0;1.0;0;1;0;0;4;4;4;4;4;4;4;5;5;5;5;5;5;5;5;5;4
3238;1;0;0;0;1;4.0;0.0;4;10;0;0;4;4;2;4;4;2;4;3;2;5;5;5;5;5;5;5;1
3239;1;0;0;0;1;1.0;0.0;1;1;1;0;3;2;4;4;4;3;4;5;2;5;5;5;5;5;5;5;1
3240;1;0;1;0;1;5.0;0.0;1;2;1;0;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;0
3241;0;0;1;0;3;0.0;2.0;7;15;1;1;2;3;2;3;3;3;3;3;3;4;4;3;4;4;3;3;0
3242;1;0;0;0;1;5.0;0.0;2;4;1;1;3;3;3;3;3;3;3;4;3;4;4;5;5;4;4;4;0
3243;1;0;1;0;1;2.0;0.0;3;5;1;1;3;3;4;4;2;3;3;5;4;5;5;5;5;4;5;5;1
3244;1;0;1;0;1;1.0;0.0;2;3;2;0;4;4;4;3;4;4;3;5;5;5;5;5;2;5;5;5;1
3245;1;0;0;0;1;1.0;0.0;4;3;2;0;1;3;1;3;4;4;4;4;4;4;4;4;4;4;4;3;0
3246;1;1;0;0;1;2.0;0.0;2;2;1;0;3;3;3;3;3;4;3;4;3;5;5;5;5;5;4;5;1
3247;1;0;1;0;1;2.0;0.0;2;5;2;0;2;3;2;3;4;4;4;5;4;5;5;5;5;5;5;5;1
3248;0;1;0;0;2;0.0;2.0;1;1;1;0;3;3;3;3;4;4;4;4;4;5;5;5;4;4;4;4;4
3249;0;1;0;0;2;0.0;1.0;4;7;5;3;3;4;3;4;3;3;2;4;4;5;5;4;5;5;4;4;4
3250;1;0;1;0;1;4.0;0.0;10;14;15;4;4;3;2;3;2;1;3;5;5;5;5;5;5;5;4;4;2
3251;1;0;1;0;1;2.0;0.0;4;5;2;2;2;4;2;3;4;1;3;3;2;4;5;5;4;2;5;5;0
3252;1;0;0;0;1;4.0;0.0;2;2;0;0;4;4;4;4;3;2;4;5;3;5;5;5;5;5;4;3;1
3253;0;0;1;0;3;0.0;2.0;1;1;0;0;4;4;4;4;4;4;4;5;5;5;5;5;5;5;5;5;4
3254;1;0;0;0;1;1.0;0.0;1;0;0;0;4;4;4;4;4;4;4;5;5;5;5;5;5;5;5;5;1
3255;0;1;1;0;2;0.0;2.0;2;4;2;0;1;1;2;3;2;2;2;2;3;1;3;2;2;2;3;3;3
3256;0;1;0;0;2;0.0;1.0;2;5;3;0;3;4;3;4;3;3;4;5;5;5;5;5;5;5;5;5;4
3257;1;0;1;0;1;5.0;0.0;2;3;1;0;2;2;2;2;3;3;2;2;2;2;2;2;2;2;2;2;3
3258;0;1;0;0;2;0.0;1.0;1;3;1;1;4;4;4;4;3;4;1;5;5;5;5;5;4;5;5;4;4
3259;1;1;1;0;1;2.0;0.0;10;8;5;2;4;4;3;3;3;4;4;4;3;4;3;3;4;3;4;3;0
3260;1;0;1;0;3;0.0;3.0;3;2;0;0;3;4;4;4;4;2;4;3;3;4;5;5;5;5;5;4;4
3261;1;0;0;0;1;4.0;0.0;5;10;5;1;4;4;4;4;2;2;4;5;5;5;3;5;5;3;5;5;1
3262;0;1;0;0;2;0.0;1.0;1;3;1;0;4;4;4;4;4;4;4;4;4;5;5;5;5;5;5;5;4
3263;1;0;1;0;1;2.0;0.0;2;1;0;0;3;4;4;4;4;4;3;4;4;5;5;5;5;5;5;5;1
3264;1;0;1;0;3;0.0;2.0;1;1;1;1;4;4;4;4;4;4;4;5;5;5;5;5;5;5;5;5;4
3265;1;0;0;0;1;1.0;0.0;20;10;5;0;4;3;3;3;4;4;4;4;4;4;5;5;5;4;5;4;1
3266;1;0;0;0;1;3.0;0.0;3;3;1;0;4;3;4;4;4;4;4;4;4;4;5;5;5;5;5;5;1
3267;1;0;0;0;1;1.0;0.0;7;7;2;1;4;4;2;2;1;1;4;4;4;5;5;5;5;5;4;5;0
3268;1;0;1;0;1;2.0;0.0;6;4;5;3;4;4;3;4;4;4;3;4;5;5;5;5;5;5;4;4;1
3269;1;0;0;0;1;1.0;0.0;2;2;2;1;3;3;3;3;4;4;3;4;4;5;5;5;5;5;5;5;1
3270;1;1;1;0;1;3.0;0.0;4;5;1;1;4;3;4;4;4;4;4;5;5;5;5;3;5;5;5;5;1
3271;1;0;0;0;1;2.0;0.0;2;2;1;1;4;4;4;4;4;1;4;4;5;3;5;4;5;3;4;5;1
3272;1;0;1;0;1;1.0;0.0;10;10;6;3;3;3;3;3;3;4;4;5;4;5;5;5;5;5;5;4;1
3273;1;0;1;0;1;1.0;0.0;2;2;1;0;4;3;3;3;4;4;4;4;3;4;4;5;3;4;4;5;0
3274;1;0;0;0;1;1.0;0.0;1;2;1;0;4;3;3;3;4;4;4;5;4;5;5;4;5;5;5;5;1
3275;1;0;1;0;1;4.0;0.0;3;10;10;3;3;3;3;3;3;3;1;2;2;2;2;4;5;2;2;2;3
3276;1;0;0;0;1;4.0;0.0;3;5;3;1;4;4;3;3;2;2;3;4;4;4;4;4;4;4;4;4;0
3277;1;0;1;0;1;1.0;0.0;4;4;1;0;4;4;3;3;2;1;4;5;5;5;5;4;5;5;5;5;1
3278;1;0;0;0;1;5.0;0.0;5;5;5;2;3;3;4;4;3;3;4;3;4;4;5;5;5;4;4;5;1
3279;1;0;0;0;1;1.0;0.0;5;4;5;1;3;3;3;3;3;3;2;4;4;3;5;4;5;5;3;5;0
3280;1;0;0;0;1;3.0;0.0;4;10;3;0;3;3;3;3;3;1;4;5;5;4;5;5;4;5;5;5;1
3281;1;0;0;0;1;1.0;0.0;2;2;1;1;4;4;4;4;3;3;2;3;3;5;4;3;5;5;4;4;0
3282;1;0;1;0;1;1.0;0.0;4;2;4;2;4;4;4;4;3;3;3;5;5;5;5;5;5;5;5;5;1
3283;1;0;1;0;1;5.0;0.0;5;8;2;1;1;3;3;4;4;4;4;5;3;5;4;5;5;4;5;4;1
3284;1;0;0;0;1;3.0;0.0;20;15;8;2;4;4;4;4;3;3;3;4;3;4;5;5;4;5;4;4;2
